1,6.716323794,7.517914774,4.68907345,8.878469889,8.485856989,5.138794022,4.26607842,6.931379773,3.884314017,7.855426277,7.605298133,3.78591766,7.339029743,6.673476363,5.369617739,5.299092992,8.117303409,9.087789832,8.527833334,6.324486924,5.083044665,5.266327069,7.420385432,4.925449442,5.679367401,3.059567341,5.018807226,6.155914005,8.158607257,9.978410771,5.10670227,4.674774288,7.39280283,6.67562489,8.107744796,4.363990988,6.390051103,3.716405228,9.330983691,3.957711406,7.821920659,6.340328048,5.786049391,8.07160712,5.754948476,3.606218156,5.457853382,3.580552124,3.970273906,8.028050871,4.684726496,5.720011957,8.054530211,6.670932217,3.687726611,7.368131456,2.332651676,3.140106794,5.980532226,6.37912537,2.837688692,5.266846904
0,5.872262109,7.69305181,6.51594304,7.9825455,7.931870595,7.246943161,5.033757702,7.521912439,3.575427542,8.351957724,8.025740685,4.719090091,7.774321222,5.918496386,6.119399731,6.910623412,7.604021627,9.250899443,7.448495162,5.507367045,7.523383365,6.636130207,8.13434663,7.982393873,6.932544079,7.067723559,5.106885749,6.745940589,9.045289432,10.31385043,5.307850455,5.773168344,6.098761668,5.789192768,6.909236916,6.384299504,5.511692023,6.421120869,8.448622146,3.921689445,7.425814769,4.66375634,5.749691067,9.153997806,6.273925596,5.541163019,4.243458984,7.10554936,5.282951334,6.84821137,5.961656314,7.247317582,7.302909185,6.323196815,4.920210739,6.85018692,3.11113578,5.621038742,6.957315001,6.868471845,3.834148649,5.760089489
1,5.568479232,8.149326315,4.497950183,8.612344652,8.300024187,5.33542986,5.687237024,6.862588626,2.987342465,6.884958232,8.501846265,6.482454773,6.948443668,6.318945011,6.0474752,3.983033173,7.31456246,8.777344156,8.042543569,5.353275739,5.385915064,8.005811836,7.61709571,7.94355401,5.5591644,3.296404796,7.914550492,3.450011649,8.311772122,9.542119572,5.34517647,5.738922981,6.440855314,6.877664683,8.334130463,5.241176923,6.712869699,4.372941658,9.671276321,3.728060764,6.967001339,4.838862272,6.334839039,8.460052606,7.294766208,4.226688437,5.212106039,3.699848415,4.609305925,7.512537944,5.392255219,5.616908738,6.796781064,6.401000787,4.663613261,6.119130265,2.811337241,3.060267323,5.96939405,6.602198693,3.444636819,5.837230756
1,4.850841681,7.160609551,3.73794225,8.82244066,8.484757896,4.632611059,4.105305661,6.155450823,3.646139377,7.755673938,8.483366798,5.079825736,5.981502211,6.452360924,4.541691079,3.398678003,6.249659493,8.248465326,7.887109956,6.371050203,4.217331265,8.228603576,6.34970846,5.492219322,4.725752775,3.096503118,5.907885655,4.944553854,7.902564923,8.915320393,5.388273826,4.605447391,6.069977609,5.370228188,7.310397138,5.715006932,6.669611382,3.074401907,9.46355136,4.491896579,8.125399203,3.508654645,6.250034071,7.190586555,6.756795508,3.859588976,3.33715127,4.467853791,4.115146615,7.788099529,4.631463628,6.991575116,7.187995389,6.735311443,4.763762421,7.930988539,3.532318529,3.190376299,6.103069616,5.636756968,3.273740863,5.31446779
0,6.097126077,5.992211388,5.398907583,8.388070446,7.633441711,8.464950621,4.162460457,7.365820109,4.37761633,10.04134032,7.804688001,8.022668797,6.940841519,5.711676368,9.39740975,5.493127031,6.248249299,9.76347338,7.117438111,6.748460554,9.148570542,10.75353135,8.226326066,8.243685413,6.133738376,5.96013058,5.122873406,5.899657877,10.05156301,9.571969091,4.518867893,7.493317748,5.974306479,4.940276893,5.964723216,5.914453818,6.416637374,6.758890782,8.051859652,5.628470856,7.391092177,3.722287003,5.765999865,8.912153142,9.837593012,3.377192253,4.412954935,7.025583524,7.456615226,7.153221313,3.535384637,6.352460918,7.261731111,6.514861501,6.934817601,7.934983692,3.273346221,4.127191833,6.33805074,6.618797615,4.80388748,5.88844424
1,4.552741351,7.6659811,4.236406135,9.188461301,9.019665917,5.095100402,5.165091578,5.965508653,3.210651607,5.631066795,7.185192759,3.418334151,5.698297086,6.563871558,4.090624761,3.750871107,5.856020319,7.164410171,8.452507155,4.502601477,4.465641267,6.235786561,6.505329201,6.605461794,4.003401378,3.698173133,5.181583682,4.874531837,6.693395247,8.158629829,5.818357561,5.24859646,7.229838077,6.34777392,7.606329895,4.449073689,6.712977043,5.126367738,8.910605194,3.452777942,8.718595048,3.635609569,6.192780642,7.261555554,5.471553075,3.529114631,8.001554909,5.924122891,4.948612781,7.979230459,5.244291727,5.285430181,6.93965752,7.067280977,4.967361434,7.555506054,2.904296448,2.817465354,5.097758457,5.604465562,3.058690555,6.09104431
1,5.448711431,9.463791049,4.079163699,8.721115119,8.96076367,5.019676134,5.05174787,6.455906155,2.984410598,7.416509767,7.548554677,3.010818981,6.426997532,6.784146848,3.264272437,4.680261402,7.265698256,8.599701685,8.779012549,5.508835249,5.90912224,5.461806984,7.311342359,5.478248645,5.147748535,3.312393687,4.043644922,5.680932321,7.978210264,8.969437351,6.092815148,5.46692536,6.605635889,6.914134639,7.642077098,4.200374717,6.583006665,3.821329649,8.852349031,3.274024091,8.781397232,3.82851064,6.567297123,8.268634379,4.7192057,3.822030887,6.486296476,3.892403543,4.793566119,7.780657824,5.380493421,4.771607204,7.054962903,5.272524933,5.431522458,8.42872154,2.716089629,2.606180118,4.851514894,6.473712682,3.327939907,6.928582066
1,6.061858105,8.850527563,3.825881589,7.994250986,9.405124306,4.778728324,4.433911952,5.61761338,5.042613272,7.591589827,7.506026942,4.698427933,5.623289239,5.762400299,3.471296537,2.940539312,6.074064489,8.53167219,7.266643397,4.83668546,5.843092068,4.616623907,6.614076379,8.300949054,3.83135479,3.318372188,7.504543728,4.803613671,6.617751823,8.744679139,5.31210061,4.559400226,7.679021957,4.640980127,9.223046369,5.783622196,6.080606688,4.47737736,8.216189973,3.359944764,6.532272265,3.40046488,7.460813669,6.945271133,4.37481526,3.370477459,3.780226295,3.806114187,6.775994752,9.055793116,4.015414718,5.639764199,7.332821834,5.975858994,4.865861548,7.983521879,3.50621353,4.581946669,4.829292899,4.968331847,3.42968309,5.160698836
1,4.721319713,8.321305491,3.736542552,9.374750155,8.918047974,5.041374692,4.054182927,6.187352757,3.793397158,6.722461826,9.058298626,9.052276949,6.224173566,7.012768946,5.584377133,3.650791982,7.766209614,8.197379599,7.146170812,4.935666451,4.037827316,9.660718261,6.560816694,7.472150392,5.341674988,3.026214148,5.362862937,4.4586002,7.836313697,8.934466257,5.325560671,4.920825507,7.477383624,5.564672599,8.654435827,4.95908698,7.295262359,3.315553063,9.245154002,5.4600556,7.066288191,3.772183785,6.488112717,7.595610551,10.38169367,4.05978475,6.270082197,5.218797333,4.602436072,8.066540245,4.807295139,6.919992068,7.31301254,7.242818403,5.107527863,8.244739249,3.321571816,3.927816019,4.978039567,5.829863264,3.55942989,7.358481805
1,4.287322716,8.562286373,3.820261906,8.813693103,8.783915874,5.173266743,4.569033197,6.024473436,3.484018047,7.44733726,7.346677552,4.863446978,7.065405275,6.216168206,3.718565474,4.023257192,6.753431076,8.628286379,8.692668029,4.442043845,4.691930108,7.570720839,7.287146381,6.883059304,3.800020854,4.057151489,5.482475431,4.704177749,7.982312461,8.493191044,5.555347104,5.706831632,6.506297983,5.525095787,8.059295968,4.490240168,7.080679973,3.045789052,8.697824038,4.103914748,8.276537671,3.195610728,8.15350634,9.257165941,8.047476487,4.129116177,3.791199845,4.356855508,5.648739739,7.943964849,4.044841446,6.633286217,6.96639994,7.057716931,4.570491767,7.45203049,2.849651772,3.758711719,4.832043764,6.634399605,2.835093273,5.854966452
